	category	file
1651	C	TEST\C\BikurCholimHospital.txt
1652	C	TEST\C\Bilabialclick.txt
1653	C	TEST\C\BillyKennedyNeighbours.txt
1654	C	TEST\C\BimboBakeriesUSA.txt
1655	C	TEST\C\Björk.txt
1656	C	TEST\C\BlameIt.txt
1657	C	TEST\C\BlueBeetle.txt
1658	C	TEST\C\BlueHillSaintHelena.txt
1659	C	TEST\C\BobHartley.txt
1660	C	TEST\C\BobRoss.txt
1661	C	TEST\C\BodhGaya.txt
1662	C	TEST\C\BorntoLovefilm.txt
1663	C	TEST\C\BoryspilInternationalAirport.txt
1664	C	TEST\C\BostockChambers.txt
1665	C	TEST\C\BostonManor.txt
1666	C	TEST\C\BPShipping.txt
1667	C	TEST\C\BR-319.txt
1668	C	TEST\C\BradGoldberg.txt
1669	C	TEST\C\BrainAgeExpress.txt
1670	C	TEST\C\BrendanNelson.txt
1671	C	TEST\C\BrianRobertson1stBaronRobertsonofOakridge.txt
1672	C	TEST\C\BrianWilliams.txt
1673	C	TEST\C\BristolBolingbroke.txt
1674	C	TEST\C\BristolBrownie.txt
1675	C	TEST\C\Britishmilitaryaircraftdesignationsystems.txt
1676	C	TEST\C\BrothersoftheBaladi.txt
1677	C	TEST\C\BRPDioscoroPapaPC-381.txt
1678	C	TEST\C\BruceBialosky.txt
1679	C	TEST\C\BurnEllieGouldingsong.txt
1680	C	TEST\C\Bythinellabicarinata.txt
1681	C	TEST\C\CalderHighway.txt
1682	C	TEST\C\CaliforniaGoldenBears.txt
1683	C	TEST\C\CaliforniaTheatreSanFrancisco.txt
1684	C	TEST\C\CaltrainExpress.txt
1685	C	TEST\C\CancúnUnderwaterMuseum.txt
1686	C	TEST\C\CartelCartelalbum.txt
1687	C	TEST\C\CathedralofOurLadyofWalsinghamHouston.txt
1688	C	TEST\C\CecilO.Samuelson.txt
1689	C	TEST\C\CeremonyoftheKeysLondon.txt
1690	C	TEST\C\ChandlerRobbins.txt
1691	C	TEST\C\ChannelAwesome.txt
1692	C	TEST\C\CharlesAlgernonParsons.txt
1693	C	TEST\C\CharlesD.Barger.txt
1694	C	TEST\C\CharlesFrancisAdamsSr..txt
1695	C	TEST\C\CharlesH.Baldwinadmiral.txt
1696	C	TEST\C\ChhinnamastaTemple.txt
1697	C	TEST\C\ChiapasHighlands.txt
1698	C	TEST\C\ChildPughscore.txt
1699	C	TEST\C\ChrisHunterchemist.txt
1700	C	TEST\C\ChuckDaly.txt
1701	C	TEST\C\Ciena.txt
1702	C	TEST\C\CincinnatiRedStockings.txt
1703	C	TEST\C\ClintEastwoodsong.txt
1704	C	TEST\C\ClovisKamdjo.txt
1705	C	TEST\C\CoalgateOklahoma.txt
1706	C	TEST\C\CodexGregorianus.txt
1707	C	TEST\C\CollegeBoatClub.txt
1708	C	TEST\C\ColonialIndia.txt
1709	C	TEST\C\Communalroosting.txt
1710	C	TEST\C\ConnecticutRoute85.txt
1711	C	TEST\C\Conservationandrestorationoffeathers.txt
1712	C	TEST\C\ConstantinvonDietze.txt
1713	C	TEST\C\ContinentalExpressFlight2574.txt
1714	C	TEST\C\Controlchart.txt
1715	C	TEST\C\Coopworth.txt
1716	C	TEST\C\Counterintelligence.txt
1717	C	TEST\C\CountyRoad122HennepinCountyMinnesota.txt
1718	C	TEST\C\CountyRoute506NewJersey.txt
1719	C	TEST\C\CountyRoute83SuffolkCountyNewYork.txt
1720	C	TEST\C\Couzinet20.txt
1721	C	TEST\C\CroatianAustralians.txt
1722	C	TEST\C\CroatiaSloveniarelations.txt
1723	C	TEST\C\CroatsofSlovenia.txt
1724	C	TEST\C\Cross-dressinggenderidentityandsexualityofJoanofArc.txt
1725	C	TEST\C\CSSForrest.txt
1726	C	TEST\C\Culturology.txt
1727	C	TEST\C\CuteJapaneseidolgroup.txt
1728	C	TEST\C\CuyamacaRanchoStatePark.txt
1729	C	TEST\C\DallasAces.txt
1730	C	TEST\C\DangersoftheCanadianMounted.txt
1731	C	TEST\C\DarriusHeyward-Bey.txt
1732	C	TEST\C\DavidMorganarthistorian.txt
1733	C	TEST\C\DawnFraser.txt
1734	C	TEST\C\DaylightsavingtimeinOceania.txt
1735	C	TEST\C\Delanne60-E.1.txt
1736	C	TEST\C\Delectroncount.txt
1737	C	TEST\C\DenmarkintheEurovisionSongContest2009.txt
1738	C	TEST\C\DerbyLitchurchLaneWorks.txt
1739	C	TEST\C\DevilsFootprints.txt
1740	C	TEST\C\Dexmedetomidine.txt
1741	C	TEST\C\Difluorophosphate.txt
1742	C	TEST\C\DinnyMcKay.txt
1743	C	TEST\C\DinosaursAliveattraction.txt
1744	C	TEST\C\Disastermedicine.txt
1745	C	TEST\C\DonnaPescow.txt
1746	C	TEST\C\DontKillIt.txt
1747	C	TEST\C\DouglasCountyGeorgia.txt
1748	C	TEST\C\DualContracts.txt
1749	C	TEST\C\Earthscience.txt
1750	C	TEST\C\Ecologicalindicator.txt
1751	C	TEST\C\EddiesArchive.txt
1752	C	TEST\C\EdwardBromley.txt
1753	C	TEST\C\Egoísta.txt
1754	C	TEST\C\EhrenpokalderLuftwaffe.txt
1755	C	TEST\C\Eketahunarailwaystation.txt
1756	C	TEST\C\ElizabethParkeCustisLaw.txt
1757	C	TEST\C\ElliotLake.txt
1758	C	TEST\C\Emaciation.txt
1759	C	TEST\C\EmbraerLegacy600.txt
1760	C	TEST\C\Emigration.txt
1761	C	TEST\C\EmmaPooley.txt
1762	C	TEST\C\Endurancetimemethod.txt
1763	C	TEST\C\Entanglementdistillation.txt
1764	C	TEST\C\Epimetheusmoon.txt
1765	C	TEST\C\ErezSafar.txt
1766	C	TEST\C\EricBrownpilot.txt
1767	C	TEST\C\ErrolZimmerman.txt
1768	C	TEST\C\Ethambutolisoniazidpyrazinamiderifampicin.txt
1769	C	TEST\C\EveningBellsong.txt
1770	C	TEST\C\FamineinIndia.txt
1771	C	TEST\C\Faroesecuisine.txt
1772	C	TEST\C\FengXingxi.txt
1773	C	TEST\C\Ferdowsi.txt
1774	C	TEST\C\Fibre-reinforcedplastictanksandvessels.txt
1775	C	TEST\C\Floorsanding.txt
1776	C	TEST\C\FloridaCentralandPeninsularRailroad.txt
1777	C	TEST\C\FloridaStateRoad20.txt
1778	C	TEST\C\FloridaStateRoad581.txt
1779	C	TEST\C\FordDuratecengine.txt
1780	C	TEST\C\Foundationsofgeometry.txt
1781	C	TEST\C\Fourstagesofawakening.txt
1782	C	TEST\C\FranciscanUniversitymurders.txt
1783	C	TEST\C\FranklinDelanoRooseveltMemorial.txt
1784	C	TEST\C\FrederickChristianPalmer.txt
1785	C	TEST\C\FreedomofreligioninKazakhstan.txt
1786	C	TEST\C\FremontUnifiedSchoolDistrict.txt
1787	C	TEST\C\FrenchcorvetteRepublicaine1795.txt
1788	C	TEST\C\Frenchporcelain.txt
1789	C	TEST\C\FresnoCalifornia.txt
1790	C	TEST\C\G.B.PantUniversityofAgricultureandTechnology.txt
1791	C	TEST\C\G.I.JoeARealAmericanHero1983TVseries.txt
1792	C	TEST\C\GakenoUenoPonyosong.txt
1793	C	TEST\C\GameMaker.txt
1794	C	TEST\C\Garhwalilanguage.txt
1795	C	TEST\C\GarsAbbey.txt
1796	C	TEST\C\Generalizedgametheory.txt
1797	C	TEST\C\GeneralServiceList.txt
1798	C	TEST\C\GeoffreyRobson.txt
1799	C	TEST\C\GeographyofSouthAfrica.txt
1800	C	TEST\C\GeolocationPrivacyandSurveillanceAct.txt
1801	C	TEST\C\GeorgeRekers.txt
1802	C	TEST\C\GeorgeRiceCarpenter.txt
1803	C	TEST\C\GeorgeWallaces1963InauguralAddress.txt
1804	C	TEST\C\GermanAirForce.txt
1805	C	TEST\C\Germanspringoffensive.txt
1806	C	TEST\C\GermansubmarineU-662.txt
1807	C	TEST\C\GermansubmarineU-747.txt
1808	C	TEST\C\GillesdeRetzhorse.txt
1809	C	TEST\C\Girih.txt
1810	C	TEST\C\Glaser-DirksDG-500.txt
1811	C	TEST\C\GMANewsandPublicAffairs.txt
1812	C	TEST\C\GNUEmacs.txt
1813	C	TEST\C\GoDownMoses.txt
1814	C	TEST\C\GoldLineSacramentoRT.txt
1815	C	TEST\C\GordonWilsonpeacecampaigner.txt
1816	C	TEST\C\GreatRoseBowlHoax.txt
1817	C	TEST\C\GreenwoodMemoryLawnMortuaryCemetery.txt
1818	C	TEST\C\GribovskyG-27.txt
1819	C	TEST\C\GriqualandEast.txt
1820	C	TEST\C\Groupie.txt
1821	C	TEST\C\GuyFieri.txt
1822	C	TEST\C\Gynecocracynovel.txt
1823	C	TEST\C\H.G.S.Bandara.txt
1824	C	TEST\C\HaltonTransport.txt
1825	C	TEST\C\HandcraftsandfolkartinMexicoCity.txt
1826	C	TEST\C\Hansa-BrandenburgW.20.txt
1827	C	TEST\C\HaskellCountyOklahoma.txt
1828	C	TEST\C\Haute-Ajoie.txt
1829	C	TEST\C\HeatherBrigstockeBaronessBrigstocke.txt
1830	C	TEST\C\HeinkelHe72Kadett.txt
1831	C	TEST\C\HelenMaudHolt.txt
1832	C	TEST\C\HelixProducer1.txt
1833	C	TEST\C\HerzogenaurachAirport.txt
1834	C	TEST\C\Hiddencurriculum.txt
1835	C	TEST\C\Histeriawrestler.txt
1836	C	TEST\C\HistoryofKoreanAmericansinGreaterLosAngeles.txt
1837	C	TEST\C\HistoryofSchleswig-Holstein.txt
1838	C	TEST\C\HMSSwift1741.txt
1839	C	TEST\C\HMSTartarF43.txt
1840	C	TEST\C\HNoMSTrondheim1946.txt
1841	C	TEST\C\HoldUpsong.txt
1842	C	TEST\C\HomeandAwayAnEyeforanEye.txt
1843	C	TEST\C\HospitalsinmedievalScotland.txt
1844	C	TEST\C\Housebankingscandal.txt
1845	C	TEST\C\HowardJonesAmericanfootballcoach.txt
1846	C	TEST\C\HRTFormula1Team.txt
1847	C	TEST\C\HudoodOrdinances.txt
1848	C	TEST\C\HughLeePattinson.txt
1849	C	TEST\C\HussonUniversity.txt
1850	C	TEST\C\Hypovirus.txt
1851	C	TEST\C\HønefossStation.txt
1852	C	TEST\C\IdeologyoftheSS.txt
1853	C	TEST\C\Indianationalfootballteam.txt
1854	C	TEST\C\IndianRemovalAct.txt
1855	C	TEST\C\Indiepop.txt
1856	C	TEST\C\InstituteofBusinessAdministrationUniversityofDhaka.txt
1857	C	TEST\C\Intalink.txt
1858	C	TEST\C\InternationalrankingsofBahrain.txt
1859	C	TEST\C\Interstate80BusinessSacramentoCalifornia.txt
1860	C	TEST\C\InterstateOilandGasCompactCommission.txt
1861	C	TEST\C\InThisSkin.txt
1862	C	TEST\C\IsabelleAdjani.txt
1863	C	TEST\C\Ishangobone.txt
1864	C	TEST\C\IsmailYusufCollege.txt
1865	C	TEST\C\Isopropenylacetate.txt
1866	C	TEST\C\ItsKindofaFunnyStory.txt
1867	C	TEST\C\JackHiggins.txt
1868	C	TEST\C\JackWheelerAmericanfootball.txt
1869	C	TEST\C\JamesParkinsoncontroversialist.txt
1870	C	TEST\C\JanzenConnellhypothesis.txt
1871	C	TEST\C\Japanesetelevisiondrama.txt
1872	C	TEST\C\Jeopardyfranchise.txt
1873	C	TEST\C\JiahKhan.txt
1874	C	TEST\C\JicarillaApache.txt
1875	C	TEST\C\JodyFirth.txt
1876	C	TEST\C\JoeQuest.txt
1877	C	TEST\C\JohnBanim.txt
1878	C	TEST\C\JohnCarterfilm.txt
1879	C	TEST\C\JohnGlowrey.txt
1880	C	TEST\C\JohnR.Womersley.txt
1881	C	TEST\C\JoséAntonioGarcíajournalist.txt
1882	C	TEST\C\KaitaiShinsho.txt
1883	C	TEST\C\KALW.txt
1884	C	TEST\C\KatieArmiger.txt
1885	C	TEST\C\Kawatirirailwaystation.txt
1886	C	TEST\C\Kereselidze.txt
1887	C	TEST\C\KimBồngwoodworkingvillage.txt
1888	C	TEST\C\KingofPro-Wrestling2016.txt
1889	C	TEST\C\KirstySwordGusmão.txt
1890	C	TEST\C\KiyoTakamineandZatchBell.txt
1891	C	TEST\C\KnoxvilleIronCompany.txt
1892	C	TEST\C\KurtDaluege.txt
1893	C	TEST\C\LakesofTitan.txt
1894	C	TEST\C\LarrikinRecords.txt
1895	C	TEST\C\LatishaChan.txt
1896	C	TEST\C\LaTuqueQuebec.txt
1897	C	TEST\C\LaurieMonnesAnderson.txt
1898	C	TEST\C\LCALH212Delta.txt
1899	C	TEST\C\LeilaAhmed.txt
1900	C	TEST\C\Lepidobotryaceae.txt
1901	C	TEST\C\LetUsBeLiketheSun.txt
1902	C	TEST\C\Linkercomputing.txt
1903	C	TEST\C\LisaBortolotti.txt
1904	C	TEST\C\LLCoolJ.txt
1905	C	TEST\C\LockyerCreekRailwayBridgeClarendon.txt
1906	C	TEST\C\LoopofHenle.txt
1907	C	TEST\C\LordsPrayer.txt
1908	C	TEST\C\LostinAusten.txt
1909	C	TEST\C\M11motorway.txt
1910	C	TEST\C\MackworthCastle.txt
1911	C	TEST\C\MakariiMarchenko.txt
1912	C	TEST\C\ManhattanCafe.txt
1913	C	TEST\C\MarcoAmabili.txt
1914	C	TEST\C\MargaretHamiltonsoftwareengineer.txt
1915	C	TEST\C\MargaretNowellGraham.txt
1916	C	TEST\C\MarinCountyCivicCenterattacks.txt
1917	C	TEST\C\MataveriInternationalAirport.txt
1918	C	TEST\C\MatthewLewiswriter.txt
1919	C	TEST\C\MattuPongal.txt
1920	C	TEST\C\Mauritiusatthe2006CommonwealthGames.txt
1921	C	TEST\C\MediumGirderBridge.txt
1922	C	TEST\C\MehdiDavatgari.txt
1923	C	TEST\C\MeijerG-function.txt
1924	C	TEST\C\MelGroomes.txt
1925	C	TEST\C\MemphisBleek.txt
1926	C	TEST\C\MetropolitanPark.txt
1927	C	TEST\C\MiamiBeachSeniorHighSchool.txt
1928	C	TEST\C\MilanMilutinović.txt
1929	C	TEST\C\MilesBenjamin.txt
1930	C	TEST\C\MiltonBrown.txt
1931	C	TEST\C\Mimiviridae.txt
1932	C	TEST\C\MinnesotaStateHighway97.txt
1933	C	TEST\C\MitsubishiKi-67.txt
1934	C	TEST\C\MizrahiJewishcuisine.txt
1935	C	TEST\C\Mobilecommerce.txt
1936	C	TEST\C\Momi-classdestroyer.txt
1937	C	TEST\C\MonicaTörnell.txt
1938	C	TEST\C\Monokini.txt
1939	C	TEST\C\Mononuclidicelement.txt
1940	C	TEST\C\MosDefdiscography.txt
1941	C	TEST\C\Motorcycleland-speedrecord.txt
1942	C	TEST\C\Multiplebaselinedesign.txt
1943	C	TEST\C\NacogdochesTexas.txt
1944	C	TEST\C\NaimaJeffery.txt
1945	C	TEST\C\NakamuraKanzaburō.txt
1946	C	TEST\C\Nakbe.txt
1947	C	TEST\C\NanhuaUniversity.txt
1948	C	TEST\C\NASCARCampingWorldTruckSeries.txt
1949	C	TEST\C\NavyandMarineCorpsMedal.txt
1950	C	TEST\C\Nebelspalter.txt
1951	C	TEST\C\NemesisChristienovel.txt
1952	C	TEST\C\Neognathae.txt
1953	C	TEST\C\NevadaNorthernRailwayMuseum.txt
1954	C	TEST\C\NewExchequerDam.txt
1955	C	TEST\C\NextGenerationAirTransportationSystem.txt
1956	C	TEST\C\NiamhCusack.txt
1957	C	TEST\C\NicholasIZaya.txt
1958	C	TEST\C\NikolayArsenyev.txt
1959	C	TEST\C\Nine-O-Nine.txt
1960	C	TEST\C\No.112SquadronRAF.txt
1961	C	TEST\C\Non-ionizingradiation.txt
1962	C	TEST\C\Noodlesoup.txt
1963	C	TEST\C\NorthCarolinaHighway304.txt
1964	C	TEST\C\NorthernCherokeeNationoftheOldLouisianaTerritory.txt
1965	C	TEST\C\Nuclearstructure.txt
1966	C	TEST\C\Observatory.txt
1967	C	TEST\C\Oceanchemistry.txt
1968	C	TEST\C\OceanPredictionCenter.txt
1969	C	TEST\C\OguchiOnyewu.txt
1970	C	TEST\C\Oldestprofessionphrase.txt
1971	C	TEST\C\OldFirm.txt
1972	C	TEST\C\Onchidorisbilamellata.txt
1973	C	TEST\C\Oneilland.txt
1974	C	TEST\C\OnonoKomachi.txt
1975	C	TEST\C\Orienteering.txt
1976	C	TEST\C\Osborneeffect.txt
1977	C	TEST\C\Overo.txt
1978	C	TEST\C\PaleontologyinOklahoma.txt
1979	C	TEST\C\Paper.txt
1980	C	TEST\C\Pappochelys.txt
1981	C	TEST\C\ParkersburgHighSchool.txt
1982	C	TEST\C\ParshallHankinsAirport.txt
1983	C	TEST\C\Password.txt
1984	C	TEST\C\PatrikEliáš.txt
1985	C	TEST\C\PaulCokerEastEnders.txt
1986	C	TEST\C\PaulKanepoet.txt
1987	C	TEST\C\PCI-X.txt
1988	C	TEST\C\PearlRiverTower.txt
1989	C	TEST\C\PentiumDual-Core.txt
1990	C	TEST\C\PepintheShort.txt
1991	C	TEST\C\Peritonealdialysis.txt
1992	C	TEST\C\PersianGulfhorse.txt
1993	C	TEST\C\PeterSvidler.txt
1994	C	TEST\C\Pharmacometabolomics.txt
1995	C	TEST\C\PineHillAirportNewYork.txt
1996	C	TEST\C\Plebgate.txt
1997	C	TEST\C\Politicalpositionsofthe2016UnitedStatespresidentialcandidatesbypoliticalaffiliation.txt
1998	C	TEST\C\PopeGregoryIX.txt
1999	C	TEST\C\Preynovel.txt
2000	C	TEST\C\Proofsoftrigonometricidentities.txt
2001	C	TEST\C\PROTECTIPAct.txt
2002	C	TEST\C\Psychoanalysis.txt
2003	C	TEST\C\PsystarCorporation.txt
2004	C	TEST\C\Purifood.txt
2005	C	TEST\C\PZLSZD-30Pirat.txt
2006	C	TEST\C\Quantileregression.txt
2007	C	TEST\C\RAFLeconfield.txt
2008	C	TEST\C\RamanujanPeterssonconjecture.txt
2009	C	TEST\C\RaniLakshmibai.txt
2010	C	TEST\C\RayJessel.txt
2011	C	TEST\C\RedRuthenia.txt
2012	C	TEST\C\ReggianeRe.2005Sagittario.txt
2013	C	TEST\C\RenerGracie.txt
2014	C	TEST\C\RevolutionarySocialistPartyIndia.txt
2015	C	TEST\C\RichardWilliamsonAmericanfootball.txt
2016	C	TEST\C\RNF113A.txt
2017	C	TEST\C\RomareBearden.txt
2018	C	TEST\C\RonBumblefootThal.txt
2019	C	TEST\C\RP-3.txt
2020	C	TEST\C\RyanHallrunner.txt
2021	C	TEST\C\RyanShawcross.txt
2022	C	TEST\C\RégisdeTrobriand.txt
2023	C	TEST\C\SailorMooncharacter.txt
2024	C	TEST\C\SamuelGreencriminal.txt
2025	C	TEST\C\SannomiyaStationJRWest.txt
2026	C	TEST\C\SantaSusanna.txt
2027	C	TEST\C\SauerS1800UL.txt
2028	C	TEST\C\Schempp-HirthJanus.txt
2029	C	TEST\C\SergeiRudenkogeneral.txt
2030	C	TEST\C\Seymourv.SuperintendentofWashingtonStatePenitentiary.txt
2031	C	TEST\C\ShayneBradley.txt
2032	C	TEST\C\ShirleyWinters.txt
2033	C	TEST\C\ShyamSunderKapoor.txt
2034	C	TEST\C\SidStorey.txt
2035	C	TEST\C\SikorskyVS-44.txt
2036	C	TEST\C\Silentfilm.txt
2037	C	TEST\C\Single-handedsailing.txt
2038	C	TEST\C\Slash-and-burn.txt
2039	C	TEST\C\Solid-statelaser.txt
2040	C	TEST\C\SouthamptonOldCemetery.txt
2041	C	TEST\C\SouthernAirwaysFlight242.txt
2042	C	TEST\C\SovietsubmarineK-21.txt
2043	C	TEST\C\Spectralclustering.txt
2044	C	TEST\C\SplitRockLighthouse.txt
2045	C	TEST\C\SriLankaArmouredCorps.txt
2046	C	TEST\C\SSEmpireConyngham.txt
2047	C	TEST\C\SSSnaefell1906.txt
2048	C	TEST\C\StanisławSkalski.txt
2049	C	TEST\C\StantonAirfield.txt
2050	C	TEST\C\StelioSavante.txt
2051	C	TEST\C\StephenGough.txt
2052	C	TEST\C\StephenHislop.txt
2053	C	TEST\C\Sterechinusneumayeri.txt
2054	C	TEST\C\StipeBožić.txt
2055	C	TEST\C\StOswaldsChurchLowerPeover.txt
2056	C	TEST\C\Strawbs.txt
2057	C	TEST\C\SugarLoafIslands.txt
2058	C	TEST\C\SwampThing.txt
2059	C	TEST\C\TabuLeyRochereau.txt
2060	C	TEST\C\TaeBrooks.txt
2061	C	TEST\C\Take21.txt
2062	C	TEST\C\TanzaniaCivilAviationAuthority.txt
2063	C	TEST\C\Targettug.txt
2064	C	TEST\C\Tawhid.txt
2065	C	TEST\C\TeAtatū.txt
2066	C	TEST\C\TenshinRanmanLuckyorUnlucky.txt
2067	C	TEST\C\TexasStateHighwaySpur37.txt
2068	C	TEST\C\TheDevilintheDark.txt
2069	C	TEST\C\TheDevilsRejects.txt
2070	C	TEST\C\TheJesusandMaryChaindiscography.txt
2071	C	TEST\C\TheMagicNumbersalbum.txt
2072	C	TEST\C\TheMentalist.txt
2073	C	TEST\C\TheNightWalker.txt
2074	C	TEST\C\ThermopolisShale.txt
2075	C	TEST\C\TheSuperGlobetrotters.txt
2076	C	TEST\C\TheTenthPlanet.txt
2077	C	TEST\C\TheTurtles.txt
2078	C	TEST\C\TheVisionofConstantineBernini.txt
2079	C	TEST\C\ThomasFordarchitect.txt
2080	C	TEST\C\ThomasOwenWethered.txt
2081	C	TEST\C\TierparkHagenbeck.txt
2082	C	TEST\C\TiniusOlsen.txt
2083	C	TEST\C\TomMack.txt
2084	C	TEST\C\Torquayrailwaystation.txt
2085	C	TEST\C\ToyotaCorollaE120.txt
2086	C	TEST\C\Transistor.txt
2087	C	TEST\C\Transporterwagon.txt
2088	C	TEST\C\Triduana.txt
2089	C	TEST\C\TwentyOnePilots.txt
2090	C	TEST\C\UnaMas.txt
2091	C	TEST\C\UnitedNationsPermanentForumonIndigenousIssues.txt
2092	C	TEST\C\UnitedStatesHousePermanentSelectCommitteeonIntelligence.txt
2093	C	TEST\C\UnitedStatesMarineDrumandBugleCorps.txt
2094	C	TEST\C\UnitedStatesSoccerFederation.txt
2095	C	TEST\C\UnitedStatesv.Marcum.txt
2096	C	TEST\C\UniversalAlliance.txt
2097	C	TEST\C\UniversityofEngineeringandTechnologyTaxila.txt
2098	C	TEST\C\UPMCChildrensHospitalofPittsburgh.txt
2099	C	TEST\C\UruguayRiverpulpmilldispute.txt
2100	C	TEST\C\USSBryant.txt
2101	C	TEST\C\USSGraftonAPA-109.txt
2102	C	TEST\C\USSGrandGulf1863.txt
2103	C	TEST\C\USSLeagueIslandAG-149.txt
2104	C	TEST\C\USSLenapee1863.txt
2105	C	TEST\C\USSTahoma1861.txt
2106	C	TEST\C\USSVireoMSC-205.txt
2107	C	TEST\C\Utopia2013film.txt
2108	C	TEST\C\ValeriyaNovodvorskaya.txt
2109	C	TEST\C\Ventraltegmentalarea.txt
2110	C	TEST\C\VictoriaLeighSoto.txt
2111	C	TEST\C\VinnieKilduff.txt
2112	C	TEST\C\ViperAircraftViperJet.txt
2113	C	TEST\C\VirginiaStateRoute13.txt
2114	C	TEST\C\WalbankeAshbyPritt.txt
2115	C	TEST\C\WalterP.Brownlow.txt
2116	C	TEST\C\WangChongyang.txt
2117	C	TEST\C\Washington-VirginiaAirport.txt
2118	C	TEST\C\WendoverUKParliamentconstituency.txt
2119	C	TEST\C\WestPomeranianVoivodeship.txt
2120	C	TEST\C\Whitehawk.txt
2121	C	TEST\C\WightConvertedSeaplane.txt
2122	C	TEST\C\WilliamODonnellWisconsinpolitician.txt
2123	C	TEST\C\WilliamRankine.txt
2124	C	TEST\C\WisconsinBadgersmensicehockey.txt
2125	C	TEST\C\WorldBlitzChessChampionship.txt
2126	C	TEST\C\Xanten.txt
2127	C	TEST\C\Yotfa.txt
2128	C	TEST\C\ZagrebinWorldWarII.txt
2129	C	TEST\C\Zouch.txt
2130	C	TEST\C\Zygogrammaexclamationis.txt
2131	C	TEST\C\ÁlvarFáñez.txt
2132	C	TEST\C\ÁngelAcosta.txt
2133	C	TEST\C\ÉdouardDuPuy.txt
2134	Start	TEST\Start\13thcenturyinSouthAfrica.txt
2135	Start	TEST\Start\1925Germanpresidentialelection.txt
2136	Start	TEST\Start\1927All-IrelandSeniorFootballChampionship.txt
2137	Start	TEST\Start\1929PGAChampionship.txt
2138	Start	TEST\Start\1931Argentinegeneralelection.txt
2139	Start	TEST\Start\1931Swissreferendums.txt
2140	Start	TEST\Start\1940HongKongmunicipalelection.txt
2141	Start	TEST\Start\1943All-AmericanGirlsProfessionalBaseballLeagueseason.txt
2142	Start	TEST\Start\1947StanleyCupFinals.txt
2143	Start	TEST\Start\1954BaltimoreColtsseason.txt
2144	Start	TEST\Start\1965NCAAUniversityDivisionBaseballTournament.txt
2145	Start	TEST\Start\1975WorldChampionshipTennisFinals.txt
2146	Start	TEST\Start\200001HibernianF.C.season.txt
2147	Start	TEST\Start\2003SanFranciscoGiantsseason.txt
2148	Start	TEST\Start\200607LutonTownF.C.season.txt
2149	Start	TEST\Start\2006MariaSharapovatennisseason.txt
2150	Start	TEST\Start\2007AFFFutsalChampionship.txt
2151	Start	TEST\Start\200809BetaEthniki.txt
2152	Start	TEST\Start\201011TigresUANLseason.txt
2153	Start	TEST\Start\201112ShrewsburyTownF.C.season.txt
2154	Start	TEST\Start\2011ItalianFormulaThreeChampionship.txt
2155	Start	TEST\Start\201213RaithRoversF.C.season.txt
2156	Start	TEST\Start\2012EuropeanAthleticsChampionshipsWomens4400metresrelay.txt
2157	Start	TEST\Start\2012WashingtonStateCougarsfootballteam.txt
2158	Start	TEST\Start\201314RegionalSuper50.txt
2159	Start	TEST\Start\20142016EuropeanNationsCupSecondDivision.txt
2160	Start	TEST\Start\2014BritishColumbiaScottiesTournamentofHearts.txt
2161	Start	TEST\Start\2014UnitedStatesSenateelectioninOklahoma.txt
2162	Start	TEST\Start\201516OlympiqueLyonnaisseason.txt
2163	Start	TEST\Start\3-Aminoisobutyricacid.txt
2164	Start	TEST\Start\35thArmoredRegiment.txt
2165	Start	TEST\Start\45Degrees.txt
2166	Start	TEST\Start\AbbeyofSainte-TrinitéCaen.txt
2167	Start	TEST\Start\AbuYusufYaqubal-Mansur.txt
2168	Start	TEST\Start\Acolyte.txt
2169	Start	TEST\Start\Actaeapachypoda.txt
2170	Start	TEST\Start\AD1.txt
2171	Start	TEST\Start\Adarme.txt
2172	Start	TEST\Start\Advancedairwaymanagement.txt
2173	Start	TEST\Start\AeriolPiano.txt
2174	Start	TEST\Start\Airan.txt
2175	Start	TEST\Start\AlanEagleson.txt
2176	Start	TEST\Start\AlanWebbrunner.txt
2177	Start	TEST\Start\AlbaniansinNorthMacedonia.txt
2178	Start	TEST\Start\AlexanderMauriceCameron.txt
2179	Start	TEST\Start\AlexanderSmithpoet.txt
2180	Start	TEST\Start\AlfredHallfootballer.txt
2181	Start	TEST\Start\AlfredYoungartist.txt
2182	Start	TEST\Start\AlHamraTower.txt
2183	Start	TEST\Start\AlmostHeroesTVseries.txt
2184	Start	TEST\Start\AlphonsoSmith.txt
2185	Start	TEST\Start\AlvearPalaceHotel.txt
2186	Start	TEST\Start\Alvimopan.txt
2187	Start	TEST\Start\Anandapur.txt
2188	Start	TEST\Start\AndrewStock.txt
2189	Start	TEST\Start\André-JeanLebrun.txt
2190	Start	TEST\Start\Aniara.txt
2191	Start	TEST\Start\Animalreflectors.txt
2192	Start	TEST\Start\AnthonyWayne.txt
2193	Start	TEST\Start\Aperturesynthesis.txt
2194	Start	TEST\Start\AppleBeer.txt
2195	Start	TEST\Start\AronAronov.txt
2196	Start	TEST\Start\Arsabenzene.txt
2197	Start	TEST\Start\ArtieMaddicks.txt
2198	Start	TEST\Start\ArtinMadoyan.txt
2199	Start	TEST\Start\AshleighandPudsey.txt
2200	Start	TEST\Start\AtomicCityIdaho.txt
2201	Start	TEST\Start\AtulAgnihotri.txt
2202	Start	TEST\Start\AudreyMcElmury.txt
2203	Start	TEST\Start\AugustWilhelmAmbros.txt
